@relation InstanceResultListener

@attribute Key_Dataset {dataset}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.JRip,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-F 3 -N 2.0 -O 2 -S 1','','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {-6589312996832147161,5995231201785697655,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
dataset,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,1074,-1071.941106,1.029447,537,-535.970553,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,9328,15496,7864,50,50,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.15625,0.220971,31.25,43.335953,2.058894,0.540568,1.518325,1.029447,0.270284,0.759163,1.518325,0.759163,156.375135,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,75,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,0,2,0,0,100,0,-1,0.923077,0.926277,184.615385,181.657768,2.058894,1076.70044,-1074.641546,1.029447,538.35022,-537.320773,-1.817886,-0.908943,-187.227404,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,9328,15496,7864,50,75,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,1074,-1071.941106,1.029447,537,-535.970553,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,9328,15496,7864,50,50,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,1074,-1071.941106,1.029447,537,-535.970553,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,9328,15496,7864,50,50,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.15625,0.220971,31.25,43.335953,2.058894,0.540568,1.518325,1.029447,0.270284,0.759163,1.518325,0.759163,156.375135,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0.01,0,10,8964,15496,7864,100,75,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8359,15496,7864,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
dataset,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,1074,-1071.941106,1.029447,537,-535.970553,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.002,0,0,0,0,0,9328,15496,7864,50,50,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0.001,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.15625,0.220971,31.25,43.335953,2.058894,0.540568,1.518325,1.029447,0.270284,0.759163,1.518325,0.759163,156.375135,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8964,15496,7864,100,75,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0.001,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,2148,-2145.941106,1.029447,1074,-1072.970553,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,9692,15496,7864,0,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
dataset,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8359,15496,7864,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
dataset,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8359,15496,7864,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
dataset,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8359,15496,7864,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
dataset,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8359,15496,7864,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
dataset,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,2148,-2145.941106,1.029447,1074,-1072.970553,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,9692,15496,7864,0,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
dataset,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,1074,-1071.941106,1.029447,537,-535.970553,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,9328,15496,7864,50,50,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.15625,0.220971,31.25,43.335953,2.058894,0.540568,1.518325,1.029447,0.270284,0.759163,1.518325,0.759163,156.375135,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,75,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.545455,0.710023,121.212121,157.782822,1.724993,1074.137504,-1072.412511,0.862496,537.068752,-536.206255,-0.42701,-0.213505,-43.011798,0.5,1,0,0,0,0,0.5,1,1,0.5,0.666667,0,?,1,0.5,0,0,0.5,1,0.5,0.666667,0,0,1,0.666667,0.5,0.001,0,0,0,0,0,9328,15496,7864,50,75,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.707107,100,138.675049,2.058894,1074,-1071.941106,1.029447,537,-535.970553,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,9692,15496,7864,50,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
dataset,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,0,2,0,0,100,0,-1,0.923077,0.926277,184.615385,181.657768,2.058894,1076.70044,-1074.641546,1.029447,538.35022,-537.320773,-1.817886,-0.908943,-187.227404,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0,0,0,0,0,9328,15496,7864,50,75,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.15625,0.220971,31.25,43.335953,2.058894,0.540568,1.518325,1.029447,0.270284,0.759163,1.518325,0.759163,156.375135,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,75,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.512197,100,100.450079,2.058894,2.073063,-0.01417,1.029447,1.036532,-0.007085,0,0,0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8359,15496,7864,100,100,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
dataset,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.15625,0.220971,31.25,43.335953,2.058894,0.540568,1.518325,1.029447,0.270284,0.759163,1.518325,0.759163,156.375135,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,75,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.333333,0.333333,74.074074,74.074074,1.724993,1.169925,0.555068,0.862496,0.584963,0.277534,0.555068,0.277534,55.910781,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,2,0,0,100,0,0,1,0.1,0.1,22.222222,22.222222,1.724993,0.304006,1.420987,0.862496,0.152003,0.710493,1.420987,0.710493,143.13289,1,2,0,0,0,0,0,0,1,1,1,0,?,1,1,0,0,0,1,1,1,0,0,1,1,1,0.001,0,0,0,0,0,9328,15496,7864,100,100,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
dataset,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,2148,-2145.941106,1.029447,1074,-1072.970553,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0.001,0,0,0,0,0,9692,15496,7864,0,50,'Number of leaves: 4\nSize of the tree: 7\n',4,7,4
dataset,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,1,1,0,50,50,0,0,0.5,0.551765,100,108.209989,2.058894,2.35435,-0.295456,1.029447,1.177175,-0.147728,-0,-0,-0,1,1,1,1,0,0,0,0,0.5,1,0.666667,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.333333,0,0.5,0.5,0.333333,0.5,0.001,0,0,0,0,0,8964,15496,7864,100,100,'Number of leaves: 2\nSize of the tree: 3\n',2,3,2
dataset,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180228.1648,18,2,0,2,0,0,100,0,-1,1,1,200,196.116135,2.058894,2148,-2145.941106,1.029447,1074,-1072.970553,-2.058894,-1.029447,-212.049274,0,0,1,1,0,0,1,1,0,0,0,-1,0,0.5,0,1,0,1,0,0,0,-1,0,0.5,0,0,0,0.001,0,0,0,0,9328,15496,7864,0,50,'Number of leaves: 3\nSize of the tree: 5\n',3,5,3
