2, ExtendedComboBoxModel, NOMNAMM, 14.0, 1, 
2882, FormularEditor.CheckBoxEntity, NOMNAMM, 2.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOM, 2.0, 2545, 
2882, FormularEditor.CheckBoxEntity, LOC, 28.0, 2545, 
2882, FormularEditor.CheckBoxEntity, WMCNAMM, 2.0, 2545, 
2882, FormularEditor.CheckBoxEntity, WMC, 2.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOA, 0.0, 2545, 
2882, FormularEditor.CheckBoxEntity, CFNAMM, 12.0, 2545, 
2882, FormularEditor.CheckBoxEntity, FANOUT, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOII, 0.0, 2545, 
2882, FormularEditor.CheckBoxEntity, TCC, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, CBO, 3.0, 2545, 
2882, FormularEditor.CheckBoxEntity, LOCNAMM, 28.0, 2545, 
2882, FormularEditor.CheckBoxEntity, AMWNAMM, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, DIT, 2.0, 2545, 
2882, FormularEditor.CheckBoxEntity, RFC, 13.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOCS, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, WOC, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, ATFD, 0.0, 2545, 
2882, FormularEditor.CheckBoxEntity, AMW, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, LCOM5, 0.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOAM, 0.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOPA, 0.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NMO, 1.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NIM, 7.0, 2545, 
2882, FormularEditor.CheckBoxEntity, NOC, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOMNAMM, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOM, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, LOC, 9.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, WMCNAMM, 2.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, WMC, 2.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOA, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, CFNAMM, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, FANOUT, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOII, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, TCC, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, CBO, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, LOCNAMM, 9.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, AMWNAMM, 2.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, DIT, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, RFC, 2.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOCS, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, ATFD, 1.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, AMW, 2.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, LCOM5, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOAM, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NOPA, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NMO, 0.0, 2545, 
2885, accessories.plugins.FormularEditor.CheckBoxEntity$1, NIM, 0.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOMNAMM, 3.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOM, 3.0, 2545, 
2888, FormularEditor.ChoiceEntity, LOC, 76.0, 2545, 
2888, FormularEditor.ChoiceEntity, WMCNAMM, 10.0, 2545, 
2888, FormularEditor.ChoiceEntity, WMC, 10.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOA, 1.0, 2545, 
2888, FormularEditor.ChoiceEntity, CFNAMM, 47.0, 2545, 
2888, FormularEditor.ChoiceEntity, FANOUT, 3.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOII, 0.0, 2545, 
2888, FormularEditor.ChoiceEntity, TCC, 1.0, 2545, 
2888, FormularEditor.ChoiceEntity, CBO, 2.0, 2545, 
2888, FormularEditor.ChoiceEntity, LOCNAMM, 76.0, 2545, 
2888, FormularEditor.ChoiceEntity, AMWNAMM, 3.33333333333333, 2545, 
2888, FormularEditor.ChoiceEntity, DIT, 2.0, 2545, 
2888, FormularEditor.ChoiceEntity, RFC, 19.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOCS, 2.0, 2545, 
2888, FormularEditor.ChoiceEntity, WOC, 1.0, 2545, 
2888, FormularEditor.ChoiceEntity, ATFD, 1.0, 2545, 
2888, FormularEditor.ChoiceEntity, AMW, 3.33333333333333, 2545, 
2888, FormularEditor.ChoiceEntity, LCOM5, 0.5, 2545, 
2888, FormularEditor.ChoiceEntity, NOAM, 0.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOPA, 0.0, 2545, 
2888, FormularEditor.ChoiceEntity, NMO, 2.0, 2545, 
2888, FormularEditor.ChoiceEntity, NIM, 6.0, 2545, 
2888, FormularEditor.ChoiceEntity, NOC, 0.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOMNAMM, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOM, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, LOC, 15.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, WMCNAMM, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, WMC, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOA, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, CFNAMM, 6.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, FANOUT, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOII, 0.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, TCC, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, CBO, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, LOCNAMM, 15.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, AMWNAMM, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, DIT, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, RFC, 4.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOCS, 0.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, WOC, 0.5, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, ATFD, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, AMW, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, LCOM5, 1.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOAM, 0.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOPA, 2.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NMO, 0.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NIM, 0.0, 2545, 
2892, FormularEditor.ChoiceEntity.ChoiceElement, NOC, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOMNAMM, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOM, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, LOC, 5.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, WMCNAMM, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, WMC, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOA, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, CFNAMM, 4.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, FANOUT, 2.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOII, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, TCC, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, CBO, 4.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, LOCNAMM, 5.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, AMWNAMM, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, DIT, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, RFC, 4.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOCS, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, ATFD, 3.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, AMW, 1.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, LCOM5, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOAM, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NOPA, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NMO, 0.0, 2545, 
2895, accessories.plugins.FormularEditor.ChoiceEntity$1, NIM, 0.0, 2545, 
2899, StatefulMindMapNodeHookAdapter, NOMNAMM, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOM, 4.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, LOC, 20.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, WMCNAMM, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, WMC, 4.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOA, 0.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, CFNAMM, 19.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, FANOUT, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOII, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, TCC, 0.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, CBO, 10.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, LOCNAMM, 5.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, AMWNAMM, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, DIT, 5.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, RFC, 10.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOCS, 0.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, ATFD, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, AMW, 1.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, LCOM5, 0.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOAM, 3.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOPA, 0.0, 2898, 
2899, StatefulMindMapNodeHookAdapter, NOC, 1.0, 2898, 
2905, HookRegistration, NOMNAMM, 2.0, 2898, 
2905, HookRegistration, NOM, 2.0, 2898, 
2905, HookRegistration, LOC, 6.0, 2898, 
2905, HookRegistration, WMCNAMM, 2.0, 2898, 
2905, HookRegistration, WMC, 2.0, 2898, 
2905, HookRegistration, NOA, 0.0, 2898, 
2905, HookRegistration, CFNAMM, 0.0, 2898, 
2905, HookRegistration, FANOUT, 0.0, 2898, 
2905, HookRegistration, NOII, 0.0, 2898, 
2905, HookRegistration, TCC, 0.0, 2898, 
2905, HookRegistration, CBO, 0.0, 2898, 
2905, HookRegistration, LOCNAMM, 6.0, 2898, 
2905, HookRegistration, AMWNAMM, 1.0, 2898, 
2905, HookRegistration, RFC, 2.0, 2898, 
2905, HookRegistration, NOCS, 0.0, 2898, 
2905, HookRegistration, WOC, 0.0, 2898, 
2905, HookRegistration, ATFD, 0.0, 2898, 
2905, HookRegistration, AMW, 1.0, 2898, 
2905, HookRegistration, LCOM5, 0.0, 2898, 
2905, HookRegistration, NOAM, 0.0, 2898, 
2905, HookRegistration, NOPA, 0.0, 2898, 
2905, HookRegistration, NOC, 0.0, 2898, 
2908, HookDescriptorPluginAction, NOMNAMM, 10.0, 2898, 
2908, HookDescriptorPluginAction, NOM, 12.0, 2898, 
2908, HookDescriptorPluginAction, LOC, 86.0, 2898, 
2908, HookDescriptorPluginAction, WMCNAMM, 18.0, 2898, 
2908, HookDescriptorPluginAction, WMC, 20.0, 2898, 
2908, HookDescriptorPluginAction, NOA, 4.0, 2898, 
2908, HookDescriptorPluginAction, CFNAMM, 80.0, 2898, 
2908, HookDescriptorPluginAction, FANOUT, 1.0, 2898, 
2908, HookDescriptorPluginAction, NOII, 0.0, 2898, 
2908, HookDescriptorPluginAction, TCC, 0.527272727272727, 2898, 
2908, HookDescriptorPluginAction, CBO, 4.0, 2898, 
2908, HookDescriptorPluginAction, LOCNAMM, 74.0, 2898, 
2908, HookDescriptorPluginAction, AMWNAMM, 1.8, 2898, 
2908, HookDescriptorPluginAction, DIT, 2.0, 2898, 
2908, HookDescriptorPluginAction, RFC, 22.0, 2898, 
2908, HookDescriptorPluginAction, NOCS, 0.0, 2898, 
2908, HookDescriptorPluginAction, WOC, 0.769230769230769, 2898, 
2908, HookDescriptorPluginAction, ATFD, 1.0, 2898, 
2908, HookDescriptorPluginAction, AMW, 1.66666666666667, 2898, 
2908, HookDescriptorPluginAction, LCOM5, 0.818181818181818, 2898, 
2908, HookDescriptorPluginAction, NOAM, 2.0, 2898, 
2908, HookDescriptorPluginAction, NOPA, 1.0, 2898, 
2908, HookDescriptorPluginAction, NMO, 1.0, 2898, 
2908, HookDescriptorPluginAction, NIM, 5.0, 2898, 
2908, HookDescriptorPluginAction, NOC, 0.0, 2898, 
2921, HookDescriptorBase, NOMNAMM, 6.0, 2898, 
2921, HookDescriptorBase, NOM, 9.0, 2898, 
2921, HookDescriptorBase, LOC, 135.0, 2898, 
2921, HookDescriptorBase, WMCNAMM, 16.0, 2898, 
2921, HookDescriptorBase, WMC, 21.0, 2898, 
2921, HookDescriptorBase, NOA, 6.0, 2898, 
2921, HookDescriptorBase, CFNAMM, 102.0, 2898, 
2921, HookDescriptorBase, FANOUT, 4.0, 2898, 
2921, HookDescriptorBase, NOII, 0.0, 2898, 
2921, HookDescriptorBase, TCC, 0.2, 2898, 
2921, HookDescriptorBase, CBO, 4.0, 2898, 
2921, HookDescriptorBase, LOCNAMM, 108.0, 2898, 
2921, HookDescriptorBase, AMWNAMM, 2.66666666666667, 2898, 
2921, HookDescriptorBase, DIT, 1.0, 2898, 
2921, HookDescriptorBase, RFC, 18.0, 2898, 
2921, HookDescriptorBase, NOCS, 0.0, 2898, 
2921, HookDescriptorBase, WOC, 0.2, 2898, 
2921, HookDescriptorBase, ATFD, 1.0, 2898, 
2921, HookDescriptorBase, AMW, 2.33333333333333, 2898, 
2921, HookDescriptorBase, LCOM5, 0.9375, 2898, 
2921, HookDescriptorBase, NOAM, 3.0, 2898, 
2921, HookDescriptorBase, NOPA, 1.0, 2898, 
2921, HookDescriptorBase, NMO, 0.0, 2898, 
2921, HookDescriptorBase, NIM, 0.0, 2898, 
2921, HookDescriptorBase, NOC, 2.0, 2898, 
2931, HookInstanciationMethod, NOMNAMM, 8.0, 2898, 
2931, HookInstanciationMethod, NOM, 8.0, 2898, 
2931, HookInstanciationMethod, LOC, 111.0, 2898, 
2931, HookInstanciationMethod, WMCNAMM, 10.0, 2898, 
2931, HookInstanciationMethod, WMC, 10.0, 2898, 
2931, HookInstanciationMethod, NOA, 9.0, 2898, 
2931, HookInstanciationMethod, CFNAMM, 38.0, 2898, 
2931, HookInstanciationMethod, FANOUT, 6.0, 2898, 
2931, HookInstanciationMethod, NOII, 0.0, 2898, 
2931, HookInstanciationMethod, TCC, 0.0476190476190476, 2898, 
2931, HookInstanciationMethod, CBO, 4.0, 2898, 
2931, HookInstanciationMethod, LOCNAMM, 111.0, 2898, 
2931, HookInstanciationMethod, AMWNAMM, 1.25, 2898, 
2931, HookInstanciationMethod, DIT, 1.0, 2898, 
2931, HookInstanciationMethod, RFC, 15.0, 2898, 
2931, HookInstanciationMethod, NOCS, 4.0, 2898, 
2931, HookInstanciationMethod, WOC, 0.583333333333333, 2898, 
2931, HookInstanciationMethod, ATFD, 0.0, 2898, 
2931, HookInstanciationMethod, AMW, 1.25, 2898, 
2931, HookInstanciationMethod, LCOM5, 0.984126984126984, 2898, 
2931, HookInstanciationMethod, NOAM, 0.0, 2898, 
2931, HookInstanciationMethod, NOPA, 5.0, 2898, 
2931, HookInstanciationMethod, NMO, 0.0, 2898, 
2931, HookInstanciationMethod, NIM, 0.0, 2898, 
2931, HookInstanciationMethod, NOC, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOMNAMM, 2.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOM, 2.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, LOC, 4.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, WMCNAMM, 2.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, WMC, 2.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOA, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, CFNAMM, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, FANOUT, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOII, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, TCC, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, CBO, 2.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, LOCNAMM, 4.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, AMWNAMM, 1.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, RFC, 2.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOCS, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, WOC, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, ATFD, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, AMW, 1.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, LCOM5, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOAM, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOPA, 0.0, 2898, 
2940, HookInstanciationMethod.DestinationNodesGetter, NOC, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOMNAMM, 2.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOM, 2.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, LOC, 9.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, WMCNAMM, 2.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, WMC, 2.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOA, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, CFNAMM, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, FANOUT, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOII, 1.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, TCC, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, CBO, 2.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, LOCNAMM, 9.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, AMWNAMM, 1.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, DIT, 1.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, RFC, 2.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOCS, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, WOC, 1.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, ATFD, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, AMW, 1.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, LCOM5, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOAM, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOPA, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NMO, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NIM, 0.0, 2898, 
2943, HookInstanciationMethod.DefaultDestinationNodesGetter, NOC, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOMNAMM, 2.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOM, 2.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, LOC, 10.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, WMCNAMM, 2.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, WMC, 2.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOA, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, CFNAMM, 14.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, FANOUT, 2.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOII, 1.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, TCC, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, CBO, 3.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, LOCNAMM, 10.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, AMWNAMM, 1.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, DIT, 1.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, RFC, 4.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOCS, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, WOC, 1.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, ATFD, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, AMW, 1.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, LCOM5, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOAM, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOPA, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NMO, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NIM, 0.0, 2898, 
2947, HookInstanciationMethod.RootDestinationNodesGetter, NOC, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOMNAMM, 3.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOM, 3.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, LOC, 18.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, WMCNAMM, 4.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, WMC, 4.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOA, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, CFNAMM, 20.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, FANOUT, 3.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOII, 1.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, TCC, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, CBO, 3.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, LOCNAMM, 18.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, AMWNAMM, 1.33333333333333, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, DIT, 1.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, RFC, 6.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOCS, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, WOC, 1.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, ATFD, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, AMW, 1.33333333333333, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, LCOM5, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOAM, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOPA, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NMO, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NIM, 0.0, 2898, 
2951, HookInstanciationMethod.AllDestinationNodesGetter, NOC, 0.0, 2898, 
2956, NodeHook, NOMNAMM, 1.0, 2898, 
2956, NodeHook, NOM, 3.0, 2898, 
2956, NodeHook, LOC, 11.0, 2898, 
2956, NodeHook, WMCNAMM, 1.0, 2898, 
2956, NodeHook, WMC, 3.0, 2898, 
2956, NodeHook, NOA, 0.0, 2898, 
2956, NodeHook, CFNAMM, 0.0, 2898, 
2956, NodeHook, FANOUT, 0.0, 2898, 
2956, NodeHook, NOII, 1.0, 2898, 
2956, NodeHook, TCC, 0.0, 2898, 
2956, NodeHook, CBO, 2.0, 2898, 
2956, NodeHook, LOCNAMM, 5.0, 2898, 
2956, NodeHook, AMWNAMM, 1.0, 2898, 
2956, NodeHook, RFC, 3.0, 2898, 
2956, NodeHook, NOCS, 0.0, 2898, 
2956, NodeHook, WOC, 0.0, 2898, 
2956, NodeHook, ATFD, 0.0, 2898, 
2956, NodeHook, AMW, 1.0, 2898, 
2956, NodeHook, LCOM5, 0.0, 2898, 
2956, NodeHook, NOAM, 2.0, 2898, 
2956, NodeHook, NOPA, 0.0, 2898, 
2956, NodeHook, NOC, 0.0, 2898, 
2960, HookAdapter, NOMNAMM, 7.0, 2898, 
2960, HookAdapter, NOM, 13.0, 2898, 
2960, HookAdapter, LOC, 98.0, 2898, 
2960, HookAdapter, WMCNAMM, 9.0, 2898, 
2960, HookAdapter, WMC, 16.0, 2898, 
2960, HookAdapter, NOA, 5.0, 2898, 
2960, HookAdapter, CFNAMM, 40.0, 2898, 
2960, HookAdapter, FANOUT, 3.0, 2898, 
2960, HookAdapter, NOII, 1.0, 2898, 
2960, HookAdapter, TCC, 0.136363636363636, 2898, 
2960, HookAdapter, CBO, 3.0, 2898, 
2960, HookAdapter, LOCNAMM, 58.0, 2898, 
2960, HookAdapter, AMWNAMM, 1.28571428571429, 2898, 
2960, HookAdapter, DIT, 1.0, 2898, 
2960, HookAdapter, RFC, 17.0, 2898, 
2960, HookAdapter, NOCS, 0.0, 2898, 
2960, HookAdapter, WOC, 0.636363636363636, 2898, 
2960, HookAdapter, ATFD, 0.0, 2898, 
2960, HookAdapter, AMW, 1.23076923076923, 2898, 
